subject_id,study_id,session_id,condition,success,audio_check_passed,audio_checks,comprehension_failures,cork_guess,cork_confidence,guess,confidence,collision_check,heard_sound,response,value,timeout,failed_images,failed_audio,failed_video,worker_comments,source_file,Submission id_x,Participant id_x,Status_x,Custom study tncs accepted at_x,Started at_x,Completed at_x,Reviewed at_x,Archived at_x,Time taken_x,Completion code_x,Total approvals_x,Vision_x,Age_x,Sex_x,Ethnicity simplified_x,Country of birth_x,Country of residence_x,Nationality_x,Language_x,Student status_x,Employment status_x,Submission id_y,Participant id_y,Status_y,Custom study tncs accepted at_y,Started at_y,Completed at_y,Reviewed at_y,Archived at_y,Time taken_y,Completion code_y,Total approvals_y,Vision_y,Age_y,Sex_y,Ethnicity simplified_y,Country of birth_y,Country of residence_y,Nationality_y,Language_y,Student status_y,Employment status_y
6730f965beb7513190d2be93,68b823b21cc76e5d87283bc6,68b83d916f6858690296dcc7,LCE,True,True,1,0,2.0,35.0,2.0,73.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],Very interesting. The sound made a difference to my perception of the number of discs in the box.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6262/comp-result_9986/data.txt,68b83d916f6858690296dcc7,6730f965beb7513190d2be93,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:39.714000Z,2025-09-03T13:13:29.602000Z,,2025-09-03T13:13:29.961020Z,350.0,NOCODE,1520,Yes,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,68b83d916f6858690296dcc7,6730f965beb7513190d2be93,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:39.714000Z,2025-09-03T13:13:29.602000Z,,2025-09-03T13:13:29.961020Z,350.0,NOCODE,1520,Yes,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
5c5cad3e4ee81200018eafe2,68b823b21cc76e5d87283bc6,68b83d9659d4f6ebabc147cb,LCE,True,True,1,0,4.0,66.0,2.0,65.0,Exactly one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6263/comp-result_9987/data.txt,68b83d9659d4f6ebabc147cb,5c5cad3e4ee81200018eafe2,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:50.830000Z,2025-09-03T13:11:04.129000Z,,2025-09-03T13:11:04.517626Z,194.0,NOCODE,8001,Yes,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d9659d4f6ebabc147cb,5c5cad3e4ee81200018eafe2,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:50.830000Z,2025-09-03T13:11:04.129000Z,,2025-09-03T13:11:04.517626Z,194.0,NOCODE,8001,Yes,75,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6658c42547c3b7e6e7d4abe8,68b823b21cc76e5d87283bc6,68b83da2520bfa2a931b3d49,LCE,True,True,1,0,2.0,29.0,2.0,23.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6264/comp-result_9988/data.txt,68b83da2520bfa2a931b3d49,6658c42547c3b7e6e7d4abe8,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:51.022000Z,2025-09-03T13:10:03.184000Z,,2025-09-03T13:10:03.574209Z,133.0,NOCODE,1057,Yes,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,68b83da2520bfa2a931b3d49,6658c42547c3b7e6e7d4abe8,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:51.022000Z,2025-09-03T13:10:03.184000Z,,2025-09-03T13:10:03.574209Z,133.0,NOCODE,1057,Yes,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
57ea425e5b88f5000106bb9f,68b823b21cc76e5d87283bc6,68b83d9cd1c2905f2b79a22b,SCE,True,True,1,0,4.0,57.0,4.0,61.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6265/comp-result_9989/data.txt,68b83d9cd1c2905f2b79a22b,57ea425e5b88f5000106bb9f,AWAITING REVIEW,Not Applicable,2025-09-03T13:08:02.927000Z,2025-09-03T13:11:04.989000Z,,2025-09-03T13:11:05.346701Z,183.0,NOCODE,4087,Yes,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,68b83d9cd1c2905f2b79a22b,57ea425e5b88f5000106bb9f,AWAITING REVIEW,Not Applicable,2025-09-03T13:08:02.927000Z,2025-09-03T13:11:04.989000Z,,2025-09-03T13:11:05.346701Z,183.0,NOCODE,4087,Yes,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
661403131cecbe255b64ca6f,68b823b21cc76e5d87283bc6,68b83d95574739815136c06c,LCE,True,True,1,0,2.0,59.0,2.0,36.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],nothing to note,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6266/comp-result_9990/data.txt,68b83d95574739815136c06c,661403131cecbe255b64ca6f,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:58.336000Z,2025-09-03T13:10:53.146000Z,,2025-09-03T13:10:53.513096Z,175.0,NOCODE,2295,Yes,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d95574739815136c06c,661403131cecbe255b64ca6f,AWAITING REVIEW,Not Applicable,2025-09-03T13:07:58.336000Z,2025-09-03T13:10:53.146000Z,,2025-09-03T13:10:53.513096Z,175.0,NOCODE,2295,Yes,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
603586b312863f6333cb8492,68b823b21cc76e5d87283bc6,68b83db1feefa4ec07e964d1,SCE,True,True,1,0,4.0,57.0,4.0,61.0,Definitely more than one,no,"{""Q0"":""summer""}",,False,[],[],[],"I just assumed there were four discs both times based on the fact that I saw two right away and then it was dark, so I figured there was more activity that I couldn't see.",/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6267/comp-result_9991/data.txt,68b83db1feefa4ec07e964d1,603586b312863f6333cb8492,AWAITING REVIEW,Not Applicable,2025-09-03T13:08:13.046000Z,2025-09-03T13:15:29.686000Z,,2025-09-03T13:15:30.060636Z,437.0,NOCODE,6797,Yes,40,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,68b83db1feefa4ec07e964d1,603586b312863f6333cb8492,AWAITING REVIEW,Not Applicable,2025-09-03T13:08:13.046000Z,2025-09-03T13:15:29.686000Z,,2025-09-03T13:15:30.060636Z,437.0,NOCODE,6797,Yes,40,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
66d5b98153700fd933371467,68b823b21cc76e5d87283bc6,68b83e039ede9b314e0b50fa,SCE,True,True,1,0,2.0,79.0,4.0,68.0,Definitely more than one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6268/comp-result_9992/data.txt,68b83e039ede9b314e0b50fa,66d5b98153700fd933371467,AWAITING REVIEW,Not Applicable,2025-09-03T13:09:26.937000Z,2025-09-03T13:11:54.229000Z,,2025-09-03T13:11:54.603178Z,148.0,NOCODE,902,Yes,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,68b83e039ede9b314e0b50fa,66d5b98153700fd933371467,AWAITING REVIEW,Not Applicable,2025-09-03T13:09:26.937000Z,2025-09-03T13:11:54.229000Z,,2025-09-03T13:11:54.603178Z,148.0,NOCODE,902,Yes,19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
654e42ed750e4e81219b2c0e,68b823b21cc76e5d87283bc6,68b83d935f1d9fc064b0f906,SCE,True,True,1,0,2.0,46.0,2.0,21.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6269/comp-result_9993/data.txt,68b83d935f1d9fc064b0f906,654e42ed750e4e81219b2c0e,AWAITING REVIEW,Not Applicable,2025-09-03T13:09:53.916000Z,2025-09-03T13:12:40.343000Z,,2025-09-03T13:12:40.750498Z,167.0,NOCODE,918,Yes,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83d935f1d9fc064b0f906,654e42ed750e4e81219b2c0e,AWAITING REVIEW,Not Applicable,2025-09-03T13:09:53.916000Z,2025-09-03T13:12:40.343000Z,,2025-09-03T13:12:40.750498Z,167.0,NOCODE,918,Yes,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6361bfe81e0da4a406b33f1e,68b823b21cc76e5d87283bc6,68b83e86fdb8c63a036bff01,SCE,True,True,1,0,2.0,18.0,4.0,7.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],"No further comments, glad to be a part. Thanks!",/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6270/comp-result_9994/data.txt,68b83e86fdb8c63a036bff01,6361bfe81e0da4a406b33f1e,AWAITING REVIEW,Not Applicable,2025-09-03T13:11:36.557000Z,2025-09-03T13:15:04.819000Z,,2025-09-03T13:15:05.187202Z,209.0,NOCODE,2622,Yes,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",68b83e86fdb8c63a036bff01,6361bfe81e0da4a406b33f1e,AWAITING REVIEW,Not Applicable,2025-09-03T13:11:36.557000Z,2025-09-03T13:15:04.819000Z,,2025-09-03T13:15:05.187202Z,209.0,NOCODE,2622,Yes,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
67334911eb1de6dd02fc126a,68b823b21cc76e5d87283bc6,68b83e8123ca1cef6c3ab4a1,SCE,True,True,1,0,4.0,73.0,4.0,50.0,Exactly one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6271/comp-result_9995/data.txt,68b83e8123ca1cef6c3ab4a1,67334911eb1de6dd02fc126a,AWAITING REVIEW,Not Applicable,2025-09-03T13:11:33.429000Z,2025-09-03T13:15:47.990000Z,,2025-09-03T13:15:48.365013Z,255.0,NOCODE,1742,Yes,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83e8123ca1cef6c3ab4a1,67334911eb1de6dd02fc126a,AWAITING REVIEW,Not Applicable,2025-09-03T13:11:33.429000Z,2025-09-03T13:15:47.990000Z,,2025-09-03T13:15:48.365013Z,255.0,NOCODE,1742,Yes,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
56cf6e8d31a5bc0006e1cdf5,68b823b21cc76e5d87283bc6,68b83e80bb4e2ea8f795ba42,LCE,True,True,1,0,2.0,25.0,2.0,22.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],hmmmm,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6272/comp-result_9996/data.txt,68b83e80bb4e2ea8f795ba42,56cf6e8d31a5bc0006e1cdf5,AWAITING REVIEW,Not Applicable,2025-09-03T13:11:38.352000Z,2025-09-03T13:14:53.648000Z,,2025-09-03T13:14:53.995620Z,196.0,NOCODE,5198,Yes,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",68b83e80bb4e2ea8f795ba42,56cf6e8d31a5bc0006e1cdf5,AWAITING REVIEW,Not Applicable,2025-09-03T13:11:38.352000Z,2025-09-03T13:14:53.648000Z,,2025-09-03T13:14:53.995620Z,196.0,NOCODE,5198,Yes,70,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63671bfc81a5eca4218b6417,68b823b21cc76e5d87283bc6,68b83eb525debf3950c4061e,LCE,True,True,1,0,2.0,0.0,4.0,7.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],I have no comments to make.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6273/comp-result_9997/data.txt,68b83eb525debf3950c4061e,63671bfc81a5eca4218b6417,AWAITING REVIEW,Not Applicable,2025-09-03T13:12:25.164000Z,2025-09-03T13:15:38.079000Z,,2025-09-03T13:15:38.463218Z,193.0,NOCODE,9914,Yes,54,Male,Asian,United States,United States,United States,English,No,Full-Time,68b83eb525debf3950c4061e,63671bfc81a5eca4218b6417,AWAITING REVIEW,Not Applicable,2025-09-03T13:12:25.164000Z,2025-09-03T13:15:38.079000Z,,2025-09-03T13:15:38.463218Z,193.0,NOCODE,9914,Yes,54,Male,Asian,United States,United States,United States,English,No,Full-Time
5ce9c6df6b2b3d001a94b24f,68b823b21cc76e5d87283bc6,68b83e23d55ea8136b4a4322,SCE,True,True,1,0,4.0,56.0,4.0,59.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6274/comp-result_9998/data.txt,68b83e23d55ea8136b4a4322,5ce9c6df6b2b3d001a94b24f,AWAITING REVIEW,Not Applicable,2025-09-03T13:10:17.752000Z,2025-09-03T13:18:21.669000Z,,2025-09-03T13:18:22.050423Z,484.0,NOCODE,11111,Yes,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,68b83e23d55ea8136b4a4322,5ce9c6df6b2b3d001a94b24f,AWAITING REVIEW,Not Applicable,2025-09-03T13:10:17.752000Z,2025-09-03T13:18:21.669000Z,,2025-09-03T13:18:22.050423Z,484.0,NOCODE,11111,Yes,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65b549c67c7791499c09f8a2,68b823b21cc76e5d87283bc6,68b83da1fd4bed9f37245daf,LCE,True,True,1,0,4.0,72.0,4.0,80.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],I was also thinking about actions before the video clip and actions after the video clip ended.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6276/comp-result_10000/data.txt,68b83da1fd4bed9f37245daf,65b549c67c7791499c09f8a2,AWAITING REVIEW,Not Applicable,2025-09-03T13:13:42.010000Z,2025-09-03T13:17:24.911000Z,,2025-09-03T13:17:25.320502Z,223.0,NOCODE,4256,Yes,46,Female,White,United States,United States,United States,English,No,Part-Time,68b83da1fd4bed9f37245daf,65b549c67c7791499c09f8a2,AWAITING REVIEW,Not Applicable,2025-09-03T13:13:42.010000Z,2025-09-03T13:17:24.911000Z,,2025-09-03T13:17:25.320502Z,223.0,NOCODE,4256,Yes,46,Female,White,United States,United States,United States,English,No,Part-Time
5b1bcd1d88ee7400012b0707,68b823b21cc76e5d87283bc6,68b83f7587d58b1c2cdcdc0a,LCE,True,True,1,0,2.0,34.0,2.0,34.0,Exactly one,yes,"{""Q0"":""Summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6277/comp-result_10001/data.txt,68b83f7587d58b1c2cdcdc0a,5b1bcd1d88ee7400012b0707,AWAITING REVIEW,Not Applicable,2025-09-03T13:15:36.778000Z,2025-09-03T13:19:14.737000Z,,2025-09-03T13:19:15.161861Z,218.0,NOCODE,2050,Yes,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b83f7587d58b1c2cdcdc0a,5b1bcd1d88ee7400012b0707,AWAITING REVIEW,Not Applicable,2025-09-03T13:15:36.778000Z,2025-09-03T13:19:14.737000Z,,2025-09-03T13:19:15.161861Z,218.0,NOCODE,2050,Yes,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5ecc6ffce3ca77849333e83e,68b823b21cc76e5d87283bc6,68b84000228d3721e3378fa8,SCE,True,True,1,0,4.0,15.0,4.0,14.0,Definitely more than one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6279/comp-result_10003/data.txt,68b84000228d3721e3378fa8,5ecc6ffce3ca77849333e83e,AWAITING REVIEW,Not Applicable,2025-09-03T13:18:20.161000Z,2025-09-03T13:24:56.808000Z,,2025-09-03T13:24:57.174626Z,397.0,COHFI32D,10037,Yes,46,Male,Asian,Australia,United States,United States,English,No,Full-Time,68b84000228d3721e3378fa8,5ecc6ffce3ca77849333e83e,AWAITING REVIEW,Not Applicable,2025-09-03T13:18:20.161000Z,2025-09-03T13:24:56.808000Z,,2025-09-03T13:24:57.174626Z,397.0,COHFI32D,10037,Yes,46,Male,Asian,Australia,United States,United States,English,No,Full-Time
5d3ee89122ed84000172272a,68b823b21cc76e5d87283bc6,68b84072429eef2dea219ed9,LCE,True,True,1,0,2.0,82.0,4.0,56.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6281/comp-result_10005/data.txt,68b84072429eef2dea219ed9,5d3ee89122ed84000172272a,AWAITING REVIEW,Not Applicable,2025-09-03T13:19:51.344000Z,2025-09-03T13:23:50.245000Z,,2025-09-03T13:23:50.605227Z,239.0,NOCODE,1155,Yes,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",68b84072429eef2dea219ed9,5d3ee89122ed84000172272a,AWAITING REVIEW,Not Applicable,2025-09-03T13:19:51.344000Z,2025-09-03T13:23:50.245000Z,,2025-09-03T13:23:50.605227Z,239.0,NOCODE,1155,Yes,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
677052c959de45fd60f8d1a9,68b823b21cc76e5d87283bc6,68b8409fee5a0971bedd7ee9,LCE,True,True,1,0,2.0,57.0,2.0,63.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6283/comp-result_10007/data.txt,68b8409fee5a0971bedd7ee9,677052c959de45fd60f8d1a9,AWAITING REVIEW,Not Applicable,2025-09-03T13:20:58.564000Z,2025-09-03T13:23:42.395000Z,,2025-09-03T13:23:42.766166Z,164.0,NOCODE,1350,Yes,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,68b8409fee5a0971bedd7ee9,677052c959de45fd60f8d1a9,AWAITING REVIEW,Not Applicable,2025-09-03T13:20:58.564000Z,2025-09-03T13:23:42.395000Z,,2025-09-03T13:23:42.766166Z,164.0,NOCODE,1350,Yes,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
672c33aafed3be2f2a6ccfa0,68b823b21cc76e5d87283bc6,68b840d12e11e8e8c8d6b418,SCE,True,True,1,0,4.0,99.0,2.0,67.0,Definitely more than one,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6284/comp-result_10008/data.txt,68b840d12e11e8e8c8d6b418,672c33aafed3be2f2a6ccfa0,AWAITING REVIEW,Not Applicable,2025-09-03T13:21:39.651000Z,2025-09-03T13:24:25.287000Z,,2025-09-03T13:24:25.656986Z,166.0,COHFI32D,291,Yes,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b840d12e11e8e8c8d6b418,672c33aafed3be2f2a6ccfa0,AWAITING REVIEW,Not Applicable,2025-09-03T13:21:39.651000Z,2025-09-03T13:24:25.287000Z,,2025-09-03T13:24:25.656986Z,166.0,COHFI32D,291,Yes,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5c2b80f371d2760001eff037,68b823b21cc76e5d87283bc6,68b840e7ea8d06e320e88160,SCE,True,True,1,0,2.0,51.0,2.0,47.0,Exactly zero,no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6285/comp-result_10009/data.txt,68b840e7ea8d06e320e88160,5c2b80f371d2760001eff037,AWAITING REVIEW,Not Applicable,2025-09-03T13:21:48.894000Z,2025-09-03T13:24:22.272000Z,,2025-09-03T13:24:22.612639Z,154.0,COHFI32D,3005,Yes,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,68b840e7ea8d06e320e88160,5c2b80f371d2760001eff037,AWAITING REVIEW,Not Applicable,2025-09-03T13:21:48.894000Z,2025-09-03T13:24:22.272000Z,,2025-09-03T13:24:22.612639Z,154.0,COHFI32D,3005,Yes,46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
676e8422294dd6823d5f77e3,68b823b21cc76e5d87283bc6,68b840fbbd79ac1c5e673d9a,LCE,True,True,1,0,2.0,50.0,2.0,50.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],no,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6286/comp-result_10010/data.txt,68b840fbbd79ac1c5e673d9a,676e8422294dd6823d5f77e3,AWAITING REVIEW,Not Applicable,2025-09-03T13:22:08.930000Z,2025-09-03T13:24:41.711000Z,,2025-09-03T13:24:42.076198Z,153.0,COHFI32D,1373,Yes,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b840fbbd79ac1c5e673d9a,676e8422294dd6823d5f77e3,AWAITING REVIEW,Not Applicable,2025-09-03T13:22:08.930000Z,2025-09-03T13:24:41.711000Z,,2025-09-03T13:24:42.076198Z,153.0,COHFI32D,1373,Yes,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
62b43d3e4927e5aa132d760f,68b823b21cc76e5d87283bc6,68b840dfb9d1938efcc964ed,LCE,True,True,1,0,4.0,58.0,4.0,53.0,"At least one, but possibly more",yes,"{""Q0"":""Summer""}",,False,[],[],[],Really interesting and unique study- good luck with your research.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6287/comp-result_10011/data.txt,68b840dfb9d1938efcc964ed,62b43d3e4927e5aa132d760f,AWAITING REVIEW,Not Applicable,2025-09-03T13:26:41.283000Z,2025-09-03T13:29:46.433000Z,,2025-09-03T13:29:46.814521Z,186.0,COHFI32D,2381,Yes,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,68b840dfb9d1938efcc964ed,62b43d3e4927e5aa132d760f,AWAITING REVIEW,Not Applicable,2025-09-03T13:26:41.283000Z,2025-09-03T13:29:46.433000Z,,2025-09-03T13:29:46.814521Z,186.0,COHFI32D,2381,Yes,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
5e80b109ca1800791e1ca40c,68b823b21cc76e5d87283bc6,68b842c45c91aac13106c1f3,LCE,True,True,1,0,2.0,43.0,2.0,41.0,"At least one, but possibly more",yes,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6288/comp-result_10012/data.txt,68b842c45c91aac13106c1f3,5e80b109ca1800791e1ca40c,AWAITING REVIEW,Not Applicable,2025-09-03T13:29:48.638000Z,2025-09-03T13:32:17.645000Z,,2025-09-03T13:32:18.024301Z,150.0,COHFI32D,1480,Yes,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,68b842c45c91aac13106c1f3,5e80b109ca1800791e1ca40c,AWAITING REVIEW,Not Applicable,2025-09-03T13:29:48.638000Z,2025-09-03T13:32:17.645000Z,,2025-09-03T13:32:18.024301Z,150.0,COHFI32D,1480,Yes,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
60ed8f50e13ce18a6d406a09,68b823b21cc76e5d87283bc6,68b8451946972ed476b8ca8d,LCE,True,True,1,0,4.0,57.0,4.0,54.0,Exactly one,yes,"{""Q0"":""summer""}",,False,[],[],[],It seemed like a lot of discs.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6291/comp-result_10015/data.txt,68b8451946972ed476b8ca8d,60ed8f50e13ce18a6d406a09,AWAITING REVIEW,Not Applicable,2025-09-03T13:39:42.366000Z,2025-09-03T13:42:55.600000Z,,2025-09-03T13:42:56.206237Z,194.0,COHFI32D,5762,Yes,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,68b8451946972ed476b8ca8d,60ed8f50e13ce18a6d406a09,AWAITING REVIEW,Not Applicable,2025-09-03T13:39:42.366000Z,2025-09-03T13:42:55.600000Z,,2025-09-03T13:42:56.206237Z,194.0,COHFI32D,5762,Yes,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63e68adecf06a17a744aad3c,68b823b21cc76e5d87283bc6,68b849d483ccdf8c72d9e8a7,SCE,True,True,1,0,4.0,14.0,4.0,9.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6292/comp-result_10016/data.txt,68b849d483ccdf8c72d9e8a7,63e68adecf06a17a744aad3c,AWAITING REVIEW,Not Applicable,2025-09-03T13:59:51.348000Z,2025-09-03T14:02:37.164000Z,,2025-09-03T14:02:37.602776Z,166.0,COHFI32D,1950,Yes,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,68b849d483ccdf8c72d9e8a7,63e68adecf06a17a744aad3c,AWAITING REVIEW,Not Applicable,2025-09-03T13:59:51.348000Z,2025-09-03T14:02:37.164000Z,,2025-09-03T14:02:37.602776Z,166.0,COHFI32D,1950,Yes,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
5e39e1e2c8aeb01fe7aca4b6,68b823b21cc76e5d87283bc6,68b849dac5f8c2ad549871ec,LCE,True,True,1,0,2.0,55.0,2.0,53.0,"At least one, but possibly more",no,"{""Q0"":""summer""}",,False,[],[],[],It was an interesting survey.,/Volumes/HARD1/self-modelling/colliding_discs/data/pilot3/jatos_results_20250903144545/study_result_6293/comp-result_10017/data.txt,68b849dac5f8c2ad549871ec,5e39e1e2c8aeb01fe7aca4b6,AWAITING REVIEW,Not Applicable,2025-09-03T13:59:56.548000Z,2025-09-03T14:13:14.570000Z,,2025-09-03T14:13:14.944253Z,799.0,COHFI32D,934,Yes,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time,68b849dac5f8c2ad549871ec,5e39e1e2c8aeb01fe7aca4b6,AWAITING REVIEW,Not Applicable,2025-09-03T13:59:56.548000Z,2025-09-03T14:13:14.570000Z,,2025-09-03T14:13:14.944253Z,799.0,COHFI32D,934,Yes,30,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
